id,category,text,emotion,style,pace,volume,prosody,tone,formality,medium,pitch,intensity,energy_scale,scenario
VT-96653,gibberish,"FYI, Meep morp, zip zap zibberoo! Yabba dabba doo! Please.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-86128,gibberish,Blorp snaggledrip zoot zoot rama-ling! Yabba dabba doo! Right now.,playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-11428,gibberish,"Okay, Blorp snaggledrip zoot zoot rama-ling! Gleep glorp!",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-96653,gibberish,"FYI, Meep morp, zip zap zibberoo! Yabba dabba doo! Please.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-85403,gibberish,"Frizzle my wizzle, zink to the blab. Yabba dabba doo! For real.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-32242,gibberish,"Reminder: Frizzle my wizzle, zink to the blab. Skiddle skidaddle! Right now.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-10239,gibberish,"Okay, Meep morp, zip zap zibberoo! Yabba dabba doo!—got it.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-23329,gibberish,"Okay, Frizzle my wizzle, zink to the blab. Gleep glorp! Thanks.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-69661,gibberish,"Heads up: Frizzle my wizzle, zink to the blab. Skiddle skidaddle!—copy.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-42937,gibberish,"FYI, Meep morp, zip zap zibberoo! Gleep glorp! Please.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-52630,gibberish,"Hey, Meep morp, zip zap zibberoo! Yabba dabba doo! For real.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-74509,gibberish,Blorp snaggledrip zoot zoot rama-ling! Skiddle skidaddle! Please.,playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-63573,gibberish,Note: Blorp snaggledrip zoot zoot rama-ling! Skiddle skidaddle!—got it.,playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-78817,gibberish,"FYI, Meep morp, zip zap zibberoo! Yabba dabba doo! Please.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-58140,gibberish,"Hey, Frizzle my wizzle, zink to the blab. Skiddle skidaddle!—copy.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-81125,gibberish,"Okay, Meep morp, zip zap zibberoo! Yabba dabba doo! For real.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-67353,gibberish,Heads up: Blorp snaggledrip zoot zoot rama-ling! Gleep glorp! Please.,playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-32691,gibberish,"Okay, Blorp snaggledrip zoot zoot rama-ling! Skiddle skidaddle! If possible.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-86274,gibberish,"Hey, Frizzle my wizzle, zink to the blab. Skiddle skidaddle!—copy.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-28953,gibberish,Blorp snaggledrip zoot zoot rama-ling! Gleep glorp!—got it.,playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-52630,gibberish,"Hey, Meep morp, zip zap zibberoo! Yabba dabba doo! For real.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-92057,gibberish,"Heads up: Meep morp, zip zap zibberoo! Skiddle skidaddle! For real.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-28675,gibberish,"Hey, Frizzle my wizzle, zink to the blab. Skiddle skidaddle! Thanks.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-26411,gibberish,"Hey, Frizzle my wizzle, zink to the blab. Yabba dabba doo! Thanks.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-89282,gibberish,"Reminder: Frizzle my wizzle, zink to the blab. Gleep glorp! Please.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-48647,gibberish,"Meep morp, zip zap zibberoo! Gleep glorp! For real.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-43275,gibberish,Reminder: Blorp snaggledrip zoot zoot rama-ling! Gleep glorp! For real.,playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-97440,gibberish,"Okay, Meep morp, zip zap zibberoo! Yabba dabba doo!",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-31820,gibberish,Heads up: Blorp snaggledrip zoot zoot rama-ling! Yabba dabba doo! Thanks.,playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-62116,gibberish,"Heads up: Meep morp, zip zap zibberoo! Skiddle skidaddle!",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-52694,gibberish,"FYI, Blorp snaggledrip zoot zoot rama-ling! Skiddle skidaddle! Thanks.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-88290,gibberish,"Reminder: Meep morp, zip zap zibberoo! Skiddle skidaddle! Please.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-31820,gibberish,Heads up: Blorp snaggledrip zoot zoot rama-ling! Yabba dabba doo! Thanks.,playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-67909,gibberish,"Hey, Blorp snaggledrip zoot zoot rama-ling! Yabba dabba doo! Right now.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-67909,gibberish,"Hey, Blorp snaggledrip zoot zoot rama-ling! Yabba dabba doo! Right now.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-35243,gibberish,"FYI, Meep morp, zip zap zibberoo! Gleep glorp! Please.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-61151,gibberish,"Meep morp, zip zap zibberoo! Yabba dabba doo! Please.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-97336,gibberish,"Frizzle my wizzle, zink to the blab. Yabba dabba doo! Thanks.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-86274,gibberish,"Hey, Frizzle my wizzle, zink to the blab. Skiddle skidaddle!—copy.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-76935,gibberish,Note: Blorp snaggledrip zoot zoot rama-ling! Yabba dabba doo! If possible.,playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-38430,gibberish,"Heads up: Meep morp, zip zap zibberoo! Yabba dabba doo!—copy.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-69451,gibberish,"Okay, Meep morp, zip zap zibberoo! Gleep glorp! If possible.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-61235,gibberish,"Note: Meep morp, zip zap zibberoo! Skiddle skidaddle!",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-10239,gibberish,"Okay, Meep morp, zip zap zibberoo! Yabba dabba doo!—got it.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-35243,gibberish,"FYI, Meep morp, zip zap zibberoo! Gleep glorp! Please.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-42937,gibberish,"FYI, Meep morp, zip zap zibberoo! Gleep glorp! Please.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-80132,gibberish,"Hey, Blorp snaggledrip zoot zoot rama-ling! Skiddle skidaddle!—copy.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-17157,gibberish,"FYI, Frizzle my wizzle, zink to the blab. Yabba dabba doo! Right now.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-77088,gibberish,"Listen, Blorp snaggledrip zoot zoot rama-ling! Skiddle skidaddle!",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-91133,gibberish,"Meep morp, zip zap zibberoo! Yabba dabba doo! Please.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-97630,gibberish,Note: Blorp snaggledrip zoot zoot rama-ling! Skiddle skidaddle!—got it.,playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-81792,gibberish,"FYI, Frizzle my wizzle, zink to the blab. Yabba dabba doo!—copy.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-73256,gibberish,"Frizzle my wizzle, zink to the blab. Skiddle skidaddle!—copy.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-53845,gibberish,"FYI, Frizzle my wizzle, zink to the blab. Yabba dabba doo! For real.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-60311,gibberish,Reminder: Blorp snaggledrip zoot zoot rama-ling! Gleep glorp!—got it.,playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-17312,gibberish,"Okay, Frizzle my wizzle, zink to the blab. Skiddle skidaddle! If possible.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-64494,gibberish,Blorp snaggledrip zoot zoot rama-ling!,playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-97336,gibberish,"Frizzle my wizzle, zink to the blab. Yabba dabba doo! Thanks.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-98569,gibberish,"FYI, Blorp snaggledrip zoot zoot rama-ling! Gleep glorp!—copy.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-48465,gibberish,"Hey, Blorp snaggledrip zoot zoot rama-ling! Skiddle skidaddle!",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-63390,gibberish,"Reminder: Meep morp, zip zap zibberoo! Gleep glorp!—got it.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-90557,gibberish,"Listen, Frizzle my wizzle, zink to the blab. Gleep glorp! Right now.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-52630,gibberish,"Hey, Meep morp, zip zap zibberoo! Yabba dabba doo! For real.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-42559,gibberish,"Meep morp, zip zap zibberoo! Gleep glorp! Thanks.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-20581,gibberish,"Note: Meep morp, zip zap zibberoo! Skiddle skidaddle! Right now.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-32691,gibberish,"Okay, Blorp snaggledrip zoot zoot rama-ling! Skiddle skidaddle! If possible.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-52380,gibberish,"Okay, Frizzle my wizzle, zink to the blab. Gleep glorp! If possible.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-62116,gibberish,"Heads up: Meep morp, zip zap zibberoo! Skiddle skidaddle!",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-34894,gibberish,"Meep morp, zip zap zibberoo! Gleep glorp! Thanks.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-53219,gibberish,"FYI, Blorp snaggledrip zoot zoot rama-ling! Yabba dabba doo!",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-34894,gibberish,"Meep morp, zip zap zibberoo! Gleep glorp! Thanks.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-77426,gibberish,"Note: Meep morp, zip zap zibberoo! Skiddle skidaddle!—got it.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-80132,gibberish,"Hey, Blorp snaggledrip zoot zoot rama-ling! Skiddle skidaddle!—copy.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-84152,gibberish,"Frizzle my wizzle, zink to the blab. Skiddle skidaddle! Please.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-28135,gibberish,"FYI, Meep morp, zip zap zibberoo! Yabba dabba doo! Thanks.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-10104,gibberish,"Reminder: Frizzle my wizzle, zink to the blab. Yabba dabba doo! For real.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-77149,gibberish,"FYI, Meep morp, zip zap zibberoo! Skiddle skidaddle! For real.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-74790,gibberish,Blorp snaggledrip zoot zoot rama-ling! Yabba dabba doo!—copy.,playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-95732,gibberish,"FYI, Blorp snaggledrip zoot zoot rama-ling! Yabba dabba doo! For real.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-89282,gibberish,"Reminder: Frizzle my wizzle, zink to the blab. Gleep glorp! Please.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-20531,gibberish,"Note: Frizzle my wizzle, zink to the blab. Yabba dabba doo! If possible.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-76935,gibberish,Note: Blorp snaggledrip zoot zoot rama-ling! Yabba dabba doo! If possible.,playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-68648,gibberish,"Listen, Meep morp, zip zap zibberoo! Gleep glorp!—copy.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-74898,gibberish,"Okay, Frizzle my wizzle, zink to the blab. Gleep glorp! For real.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-92057,gibberish,"Heads up: Meep morp, zip zap zibberoo! Skiddle skidaddle! For real.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-17157,gibberish,"FYI, Frizzle my wizzle, zink to the blab. Yabba dabba doo! Right now.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-59390,gibberish,"Okay, Frizzle my wizzle, zink to the blab. Gleep glorp!",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-20596,gibberish,"FYI, Frizzle my wizzle, zink to the blab. Yabba dabba doo!",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-76935,gibberish,Note: Blorp snaggledrip zoot zoot rama-ling! Yabba dabba doo! If possible.,playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-76935,gibberish,Note: Blorp snaggledrip zoot zoot rama-ling! Yabba dabba doo! If possible.,playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
VT-78717,gibberish,"Reminder: Meep morp, zip zap zibberoo! Skiddle skidaddle! Right now.",playful,nonsense,fast,normal,choppy,neutral,neutral,general,neutral,neutral,5,general
